"","avg_2018","avg_2019","bar_name","municipal","avg_2018_percent","avg_2019_percent"
"404",21.1,26.8,"Bus Gallivan Blvd @ Washington St","Boston",0,0
"405",47,44.4,"Bus Gallivan Blvd @ Owencroft Rd","Boston",0,0
"406",37.8,41.5,"Bus Gallivan Blvd @ Milton Ave","Boston",0,0
"407",14.8,12.5,"Bus Gallivan Blvd @ Arbella Rd","Boston",0,0
"408",109.1,102,"Bus Gallivan Blvd @ Fairmount St","Boston",0,0
"409",20,20.2,"Bus Gallivan Blvd @ Nevada St","Boston",0,0
"410",99.4,103.7,"Bus Gallivan Blvd @ Morton St","Boston",0,0
"411",26.4,30.3,"Bus Gallivan Blvd opp Arbella Rd","Boston",0,0
"412",35.7,35.9,"Bus Gallivan Blvd @ Oakridge St","Boston",0,0
"413",17,23,"Bus Gallivan Blvd @ Pleasant Hill Ave","Boston",0,0
"414",2.9,3.8,"Bus Washington St @ Gallivan Blvd","Boston",0,0
"415",2.5,1.1,"Bus Washington St opp Codman Hill Ave","Boston",0,0
"416",12.4,12.5,"Bus Washington St @ Coolidge Rd","Boston",0,0
"417",23.2,19.5,"Bus Washington St @ Fuller St","Boston",0,0
"418",15.2,17.2,"Bus Washington St @ Burt St","Boston",0,0
"419",23.3,28.8,"Bus Washington St opp Armandine St","Boston",0,0
"420",10.5,16.7,"Bus Washington St @ Ashmont St","Boston",0,0
"421",0.2,31,"Bus Arborway @ Courthouse","Boston",0,0
"422",48.5,44.2,"Bus Circuit Dr @ Shattuck Hospital","Boston",0,0
"423",70.6,76.9,"Bus Morton St @ Canterbury St","Boston",0,0
"424",73.9,75.1,"Bus Morton St @ Harvard St","Boston",0,0
"425",99.5,106.6,"Bus Morton St @ Greendale Rd","Boston",0,0
"426",210.2,217.2,"Bus Morton St @ Blue Hill Ave","Boston",0,0
"427",65.5,74.2,"Bus Morton St @ Wildwood St","Boston",0,0
"428",145,142.4,"Bus Morton St @ Norfolk St","Boston",0,0
"429",82.8,93,"Bus Morton St opp Evans St","Boston",0,0
"430",176.1,183.3,"Bus Morton St @ Lorna Rd","Boston",0,0
"431",15.1,20.4,"Bus Gallivan Blvd @ Stone Terr","Boston",0,0
"432",39.1,40.8,"Bus Dorchester Ave @ Gallivan Blvd","Boston",0,0
"433",1.6,2.4,"Bus Dorchester Ave @ Van Winkle St","Boston",0,0
"434",21,15,"Bus Dorchester Ave @ Hurlcroft Ave","Boston",0,0
"435",86.4,92.8,"Bus Dorchester Ave @ Gallivan Blvd","Boston",0,0
"436",251.6,262.9,"Bus Morton St @ Selden St","Boston",0,0
"437",127.9,125.2,"Bus Morton St @ Norfolk St","Boston",0,0
"438",45.1,65.5,"Bus Morton St @ Theodore St","Boston",0,0
"439",644,581.2,"Bus Morton St opp Wellington Hill St","Boston",0.1,0.1
"440",220.7,208.7,"Bus Morton St @ Canterbury St","Boston",0,0
"441",64.1,67.7,"Bus Morton St @ Shattuck Hospital","Boston",0,0
"442",16.9,8,"Bus Arborway opp Courthouse","Boston",0,0
"443",16.7,19.3,"Bus Geneva Ave @ Four Corners/Geneva Station","Boston",0,0
"444",33.4,36,"Bus Geneva Ave opp Olney St","Boston",0,0
"445",14.8,16.1,"Bus Geneva Ave @ Bowdoin St","Boston",0,0
"446",59.8,63,"Bus Geneva Ave @ Holiday St","Boston",0,0
"447",64.3,55.8,"Bus Geneva Ave @ Westville St","Boston",0,0
"448",12.8,12.5,"Bus Geneva Ave @ Dakota St","Boston",0,0
"449",5.7,6.6,"Bus Geneva Ave @ Tonawanda St","Boston",0,0
"450",52.6,53.8,"Bus 452 Geneva Ave opp Bloomfield St","Boston",0,0
"451",83.2,82.9,"Bus Geneva Ave @ Westville St","Boston",0,0
"452",124.8,117.7,"Bus Geneva Ave @ Topliff St","Boston",0,0
"453",45.5,58.8,"Bus Geneva Ave @ Holiday St","Boston",0,0
"454",52.5,62.4,"Bus Geneva Ave @ Levant St","Boston",0,0
"455",49.9,47.3,"Bus Geneva Ave @ Bowdoin St","Boston",0,0
"456",66.8,59.9,"Bus Geneva Ave @ Olney St","Boston",0,0
"457",22.4,22.3,"Bus Geneva Ave @ Four Corners/Geneva Station","Boston",0,0
"458",31.1,22,"Bus Geneva Ave @ Columbia Rd","Boston",0,0
"459",16.9,27.4,"Bus Geneva Ave @ Columbia Rd","Boston",0,0
"460",3.9,6.7,"Bus Geneva Ave @ Jeremiah Burke High School","Boston",0,0
"461",10.2,15.1,"Bus Geneva Ave @ Blue Hill Ave","Boston",0,0
"462",19.9,12,"Bus Dorchester Ave @ Valley Rd","Boston",0,0
"463",2.8,3.1,"Bus Dorchester Ave @ St Gregory St","Boston",0,0
"464",23.1,20.3,"Bus Dorchester Ave @ Washington St","Boston",0,0
"465",16,14.2,"Bus River St @ Wichita Ter","Boston",0,0
"466",8.8,12,"Bus River St @ Cedar St","Boston",0,0
"467",28.4,28,"Bus River St @ Standard St","Boston",0,0
"468",8.9,8,"Bus River St opp Duxbury Rd","Boston",0,0
"469",20,18.8,"Bus River St opp Leahaven Rd","Boston",0,0
"470",9.2,8.9,"Bus River St @ Newcroft Circle","Boston",0,0
"471",3,4.4,"Bus River St @ Gladeside Ave","Boston",0,0
"472",0.5,0.2,"Bus River St @ Fremont St","Boston",0,0
"473",6.7,4.9,"Bus River St opp Gladeside Ave","Boston",0,0
"474",19.2,15.3,"Bus 308 River St opp Newcroft Circle","Boston",0,0
"475",18.9,20.2,"Bus River St @ Leahaven Rd","Boston",0,0
"476",7,5.9,"Bus River St @ Meadowbank Ave","Boston",0,0
"477",49.4,42.2,"Bus 168 River St opp Standard St","Boston",0,0
"478",14.9,11.1,"Bus River St opp Cedar St","Boston",0,0
"479",25.6,8.7,"Bus River St opp Wichita Ter","Boston",0,0
"480",85.1,69,"Bus Dorchester Ave opp Adirondack Pl","Boston",0,0
"481",16.8,17.4,"Bus Dorchester Ave opp St Gregory St","Boston",0,0
"482",10.2,9.9,"Bus Opp 2165 Dorchester Ave","Boston",0,0
"483",51.7,48.2,"Bus Dorchester Ave opp Valley Rd","Boston",0,0
"484",30.8,23.9,"Bus 3867 Washington St opp Tollgate Way","Boston",0,0
"485",67.8,58.8,"Bus Washington St @ Lochdale Rd","Boston",0,0
"486",153.4,138.2,"Bus Washington St @ Archdale Rd","Boston",0,0
"487",56.5,51.1,"Bus Washington St @ Mosgrove Ave","Boston",0,0
"488",58,52.6,"Bus Washington St opp Granfield Ave","Boston",0,0
"489",131,139.1,"Bus Washington St @ South St","Boston",0,0
"490",199.3,196.6,"Bus South St @ Taft Hill Terr","Boston",0,0
"491",25.8,28.1,"Bus Washington St @ Albano St","Boston",0,0
"492",36,33.6,"Bus Washington St @ Metropolitan Ave","Boston",0,0
"493",20.3,18,"Bus Washington St @ Cornell St","Boston",0,0
"494",35,34.9,"Bus Washington St @ Walworth St","Boston",0,0
"495",43.5,46.2,"Bus Washington St @ Liszt St","Boston",0,0
"496",21.5,22.4,"Bus Washington St @ W Roxbury Pkwy","Boston",0,0
"497",10,7.1,"Bus Washington St @ Lagrange St","Boston",0,0
"498",6.2,4.9,"Bus Washington St @ Cowing St","Boston",0,0
"499",4.3,4.5,"Bus Washington St @ Maplewood St","Boston",0,0
"500",5.1,5.8,"Bus Washington St @ Heron St","Boston",0,0
"501",10.5,9.4,"Bus Washington St @ Weymouth Ave","Boston",0,0
"502",3,3.9,"Bus Washington St @ Rockingham Ave","Boston",0,0
"503",26.8,30.1,"Bus Washington St opp Desoto Rd","Boston",0,0
"504",22.6,22,"Bus Washington St @ Grove St","Boston",0,0
"505",25.3,24.4,"Bus Washington St opp Rockland Towers","Boston",0,0
"506",140,140.8,"Bus Washington St @ Rockland Towers","Boston",0,0
"507",17.4,20.2,"Bus Washington St @ Birchwood St","Boston",0,0
"508",92.5,93.9,"Bus Washington St @ Grove St","Boston",0,0
"509",184.8,184,"Bus Washington St @ Desoto Rd","Boston",0,0
"510",66.5,75.3,"Bus Washington St @ Ridgecrest Dr","Boston",0,0
"511",73.5,80.1,"Bus Washington St @ Woodley Ave","Boston",0,0
"512",60.2,75.1,"Bus Washington St @ W Boundary Rd","Boston",0,0
"513",34.1,34.2,"Bus Washington St opp Maplewood St","Boston",0,0
"514",38.6,34.6,"Bus Washington St opp Cowing St","Boston",0,0
"515",28.1,31.6,"Bus Washington St @ Enneking Pkwy","Boston",0,0
"516",137.2,135.1,"Bus Washington St opp Schubert St","Boston",0,0
"517",170.5,158.4,"Bus Washington St @ Blue Ledge Dr","Boston",0,0
"518",243.6,229.4,"Bus Washington St @ Beech St","Boston",0,0
"519",133,136.8,"Bus Washington St @ Cornell St","Boston",0,0
"520",46.9,52.8,"Bus Washington St @ Metropolitan Ave","Boston",0,0
"521",53,48.7,"Bus Washington St @ Albano St","Boston",0,0
"522",104,110.7,"Bus Washington St @ Poplar St","Boston",0,0
"523",687.1,688.2,"Bus Washington St @ Cummins Hwy","Boston",0.1,0.1
"524",273.5,295.8,"Bus Washington St @ Firth Rd","Boston",0,0
"525",237.2,258,"Bus Washington St @ Granfield Ave","Boston",0,0
"526",127.4,119.4,"Bus Washington St @ Whipple Ave","Boston",0,0
"527",306,286,"Bus Washington St @ Archdale Rd","Boston",0,0
"528",184.1,168.4,"Bus Washington St @ Aldwin Rd","Boston",0,0
"529",14.1,16,"Bus Washington St @ Tollgate Way","Boston",0,0
"530",278.8,300.8,"Bus Chestnut Hill Ave @ Veronica Smith Ctr","Boston",0,0
"531",163.9,174.5,"Bus Chestnut Hill Ave @ Englewood Ave","Boston",0,0
"532",48.6,79.3,"Bus Chestnut Hill Ave @ Commonwealth Ave","Boston",0,0
"533",75.7,88.6,"Bus Chestnut Hill Ave @ Strathmore Rd","Boston",0,0
"534",37.1,59.8,"Bus Chestnut Hill Ave opp Wiltshire Rd","Boston",0,0
"535",51.4,47.4,"Bus Chestnut Hill Ave @ Wallingford Rd","Boston",0,0
"536",51.6,53,"Bus Chestnut Hill Ave @ Union St","Boston",0,0
"537",174.2,193.9,"Bus Market St @ Washington St","Boston",0,0
"538",88.9,93.6,"Bus Market St @ Sparhawk St","Boston",0,0
"539",88.8,96.8,"Bus Market St @ Gardena St","Boston",0,0
"540",76.8,81.9,"Bus Market St @ N Beacon St","Boston",0,0
"541",113.4,121.8,"Bus Market St @ Guest St","Boston",0,0
"542",10.3,12.5,"Bus Market St @ Centola St","Boston",0,0
"543",14.6,6.1,"Bus Market St @ Lothrop St","Boston",0,0
"544",128.6,149.7,"Bus Western Ave @ Mackin St","Boston",0,0
"545",61.9,58.1,"Bus 450 Western Ave","Boston",0,0
"546",154.7,155.3,"Bus Western Ave @ Litchfield St","Boston",0,0
"547",239.3,231.3,"Bus Western Ave @ Everett St","Boston",0,0
"548",50.8,49.6,"Bus Western Ave @ Travis St","Boston",0,0
"549",18.5,0.5,"Bus 130 Western Ave","Boston",0,0
"550",24.5,31.2,"Bus Western Ave @ Genzyme","Boston",0,0
"551",125.7,115.466666,"Bus River St opp Blackstone St","Cambridge",0,0
"552",14.9,16.1,"Bus River St @ Fairmont St","Cambridge",0,0
"553",6.3,6.4,"Bus River St @ Kelly Rd","Cambridge",0,0
"554",2.7,4.4,"Bus River St opp Kinnaird St","Cambridge",0,0
"555",765.5,706.6,"Bus Magazine St @ Green St","Cambridge",0.1,0.1
"556",28.9,23.2,"Bus Western Ave @ Kinnaird St","Cambridge",0,0
"557",29.9,26.8,"Bus Western Ave @ Howard St","Cambridge",0,0
"558",91.3,89.3,"Bus Western Ave @ Putnam Ave","Cambridge",0,0
"559",20.4,12,"Bus Western Ave opp Genzyme","Boston",0,0
"560",10.8,13.9,"Bus 125 Western Ave","Boston",0,0
"561",170.7,170.1,"Bus Western Ave @ N Harvard St","Boston",0,0
"562",51.3,64.8,"Bus Western Ave opp Riverdale St","Boston",0,0
"563",116.5,91.3,"Bus Western Ave @ Everett St","Boston",0,0
"564",67.5,86.5,"Bus 367 Western Ave opp Brighton Mills Mall","Boston",0,0
"565",31.2,38.7,"Bus Western Ave opp Litchfield St","Boston",0,0
"566",16.9,11.5,"Bus 445 Western Ave","Boston",0,0
"567",183,207.7,"Bus 495 Western Ave","Boston",0,0
"568",60,71.8,"Bus Market St @ Vineland St","Boston",0,0
"569",59.8,73,"Bus Market St @ Keenan Rd","Boston",0,0
"570",25,31.2,"Bus Market St @ Arlington St","Boston",0,0
"571",72.4,78.1,"Bus Chestnut Hill Ave @ Washington St","Boston",0,0
"572",13.6,19.5,"Bus Chestnut Hill Ave @ Academy Hill Rd","Boston",0,0
"573",11.2,13.2,"Bus Chestnut Hill Ave @ Jackson Ave","Boston",0,0
"574",22.3,34.1,"Bus Chestnut Hill Ave @ Embassy Rd","Boston",0,0
"575",10.1,10.8,"Bus Chestnut Hill Ave @ South St","Boston",0,0
"576",5.6,7.7,"Bus Chestnut Hill Ave @ Commonwealth Ave","Boston",0,0
"577",0.9,0.8,"Bus Chestnut Hill Ave @ Beacon St","Boston",0,0
"578",26.5,28.066666,"Bus Brooks St @ Faneuil St","Boston",0,0
"579",74.5,51.333333,"Bus Brooks St @ Hobart St","Boston",0,0
"580",18.1,15.8,"Bus N Beacon St @ Parsons St","Boston",0,0
"581",3,2.9,"Bus N Beacon St @ Goodenough St","Boston",0,0
"582",113.1,103.233333,"Bus N Beacon St opp Vineland St","Boston",0,0
"583",48.1,53.333333,"Bus N Beacon @ Market St","Boston",0,0
"584",7.4,26.466666,"Bus N Beacon St @ Saunders St","Boston",0,0
"585",68.4,65.066666,"Bus N Beacon St @ Cambridge St","Boston",0,0
"586",341.1,360.2,"Bus Cambridge St opp Hano St","Boston",0,0
"587",113.9,32.766666,"Bus Cambridge St @ Harvard Ave","Boston",0,0
"588",20.7,24.9,"Bus Cambridge St @ N Harvard St","Boston",0,0
"589",11.7,11.6,"Bus Cambridge St @ Seattle St","Boston",0,0
"590",2.2,3.2,"Bus Cambridge St @ Mass Pike Exit","Boston",0,0
"591",1187.8,935.7,"Bus Green St @ Magazine St","Cambridge",0.1,0.1
"592",250.4,252.6,"Bus South St @ Sedgwick St","Boston",0,0
"593",375.4,397.9,"Bus Centre St @ Seaverns Ave","Boston",0,0
"594",183.2,179,"Bus Centre St @ Saint John St","Boston",0,0
"595",172.4,168.9,"Bus Centre St opp Beaufort Rd","Boston",0,0
"596",12.4,18.6,"Bus Centre St @ Paul Gore St","Boston",0,0
"597",22,20.4,"Bus Centre St @ Sheridan St","Boston",0,0
"598",12.6,13,"Bus Centre St @ Wyman St","Boston",0,0
"599",9,11.9,"Bus Centre St @ Mozart St","Boston",0,0
"600",9.4,12,"Bus Centre St @ Estrella St","Boston",0,0
"601",37.4,26.5,"Bus Centre St @ Highland St","Boston",0,0
"602",2.1,2.1,"Bus Centre St opp New Heath St","Boston",0,0
"603",8.1,6.9,"Bus Centre St @ Cedar St","Boston",0,0
"604",11,11.2,"Bus Centre St @ Highland Ave","Boston",0,0
"605",31.7,37.8,"Bus 42A John Eliot Sq","Boston",0,0
"606",1.7,2,"Bus Dudley St @ Guild Row","Boston",0,0
"607",256.3,301.2,"Bus Malcolm X Blvd @ Shawmut Ave","Boston",0,0
"608",18.1,16.4,"Bus 205 Roxbury St","Boston",0,0
"609",9.6,11.3,"Bus Centre St @ Gardner St","Boston",0,0
"610",6.8,4.3,"Bus Centre St @ Cedar St","Boston",0,0
"611",1.8,1,"Bus Centre St @ New Heath St","Boston",0,0
"612",1.7,4.7,"Bus Centre St @ Columbus Ave","Boston",0,0
"613",1.6,0.4,"Bus Heath St @ Bromley St","Boston",0,0
"614",29.9,29.6,"Bus Centre St @ Bickford St","Boston",0,0
"615",7.6,10,"Bus Centre St @ Sunnyside St","Boston",0,0
"616",6.3,7.8,"Bus Centre St @ Creighton St","Boston",0,0
"617",3.1,5.2,"Bus Centre St @ Barbara St","Boston",0,0
"618",145.8,138.3,"Bus Centre St @ Moraine St","Boston",0,0
"619",119.3,118.9,"Bus Centre St @ Lochstead Ave","Boston",0,0
"620",64.5,66.4,"Bus Centre St @ Myrtle St","Boston",0,0
"621",89.3,89.6,"Bus Washington St @ Walnut Pk","Boston",0,0
"622",72.4,76,"Bus Washington St @ Cobden St","Boston",0,0
"623",23,19.4,"Bus Washington St opp Dimock St","Boston",0,0
"624",64.8,65,"Bus Washington St @ Townsend St","Boston",0,0
"625",29.6,25.9,"Bus Washington St @ Brinton St","Boston",0,0
"626",19.4,19,"Bus Washington St @ ML King Blvd","Boston",0,0
"627",27,24.4,"Bus Washington St @ Dale St","Boston",0,0
"628",24.7,21.4,"Bus Washington St opp Cedar St","Boston",0,0
"629",16.9,10,"Bus Washington St @ Circuit St","Boston",0,0
"630",3.3,2.8,"Bus Washington St @ St James St","Boston",0,0
"631",17.6,14.7,"Bus Washington St @ Bartlett St","Boston",0,0
"632",22.4,23.9,"Bus Washington St @ Guild St","Boston",0,0
"633",21.2,21.3,"Bus Washington St @ Cedar St","Boston",0,0
"634",21.1,22.1,"Bus Washington St @ Oakland St","Boston",0,0
"635",20.4,17.7,"Bus Washington St @ Valentine St","Boston",0,0
"636",15.4,21.2,"Bus Washington St @ Marcella St","Boston",0,0
"637",41.8,43.9,"Bus Washington St opp Townsend St","Boston",0,0
"638",24.5,27.7,"Bus Washington St @ Dimock St","Boston",0,0
"639",39.8,33.1,"Bus Washington St @ Bray St","Boston",0,0
"640",84,71.2,"Bus Washington St @ Atherton St","Boston",0,0
"641",196.5,197.3,"Bus Columbus Ave opp Weld Ave - Egleston Sq","Boston",0,0
"642",4.3,3.7,"Bus Soldiers Field Rd @ Cambridge St","Boston",0,0
"643",2,1.6,"Bus Cambridge St @ Seattle St","Boston",0,0
"644",84.2,98.9,"Bus Cambridge St @ Lincoln St","Boston",0,0
"645",80.6,78.7,"Bus Cambridge St @ Franklin St","Boston",0,0
"646",134.8,125.6,"Bus Cambridge St @ Emery Rd","Boston",0,0
"647",41.9,38.1,"Bus N Beacon St @ Cambridge St","Boston",0,0
"648",6.9,0.7,"Bus N Beacon St opp Saunders St","Boston",0,0
"649",2.9,6.6,"Bus N Beacon St @ Vineland St","Boston",0,0
"650",0.9,0.2,"Bus N Beacon St @ Birmingham Pkwy","Boston",0,0
"651",0.5,0.3,"Bus Birmingham Pkwy @ Soldiers Field Rd","Boston",0,0
"652",4.6,4,"Bus Brooks St @ Gerrish St","Boston",0,0
"653",0.1,0,"Bus Faneuil St @ Brooks St","Boston",0,0
"654",122.1,135.1,"Bus Faneuil St @ Oak Square","Boston",0,0
"655",168.9,161.2,"Bus Columbus Ave @ Bray St","Boston",0,0
"656",81,94.6,"Bus Columbus Ave @ Dimock St","Boston",0,0
"657",18.7,27.1,"Bus Columbus Ave @ Centre St","Boston",0,0
"658",11.1,14,"Bus Columbus Ave @ Cedar St","Boston",0,0
"659",8,11.9,"Bus Columbus Ave @ Malcolm X Blvd","Boston",0,0
"660",55,49.7,"Bus Tremont St opp Prentiss St","Boston",0,0
"661",18.2,25.4,"Bus Tremont St @ Melnea Cass Blvd","Boston",0,0
"662",25.9,26.4,"Bus Tremont St @ Hammond St","Boston",0,0
"663",14.8,19.1,"Bus Tremont St @ Northampton St","Boston",0,0
"664",44,37.6,"Bus Tremont St @ Worcester St","Boston",0,0
"665",16.2,22.2,"Bus Tremont St @ Aguadilla St","Boston",0,0
"666",37.4,32.8,"Bus Tremont St @ Upton St","Boston",0,0
"667",22.1,17.4,"Bus Tremont St @ Herald St","Boston",0,0
"668",2.9,4.2,"Bus Tremont St @ Marginal St","Boston",0,0
"669",10.9,8.7,"Bus Charles St S @ Park Plaza","Boston",0,0
"670",24.1,23.7,"Bus Tremont St @ Charles St S","Boston",0,0
"671",11.8,13.5,"Bus Tremont St @ Union Pk","Boston",0,0
"672",15.9,13.5,"Bus Tremont St @ Pembroke St","Boston",0,0
"673",13.5,10,"Bus Tremont St @ Concord Sq","Boston",0,0
"674",5.5,5.7,"Bus Tremont St @ Northampton St","Boston",0,0
"675",8.3,7.3,"Bus Tremont St @ Douglas Pk","Boston",0,0
"676",2.1,1.2,"Bus Tremont St @ Burke St","Boston",0,0
"677",0.2,0.6,"Bus Tremont St @ Columbus Ave","Boston",0,0
"678",51.3,61.3,"Bus Tremont St @ Prentiss St","Boston",0,0
"679",485.2,523.9,"Bus Tremont St @ Roxbury Crossing Station","Boston",0.1,0.1
"680",120.9,138.6,"Bus Malcolm X Blvd opp Madison Park HS","Boston",0,0
"681",10.3,15.7,"Bus Columbus Ave @ New Cedar St","Boston",0,0
"682",3.8,5,"Bus Columbus Ave @ Heath St","Boston",0,0
"683",171.7,159.2,"Bus Columbus Ave @ Dimock St","Boston",0,0
"684",114.8,115.6,"Bus Columbus Ave opp Bray St","Boston",0,0
"685",81,88.5,"Bus Washington St @ Shepard St","Boston",0,0
"686",24.3,17.5,"Bus Washington St @ Snow St","Boston",0,0
"687",47.1,37,"Bus Washington St @ Monastery Rd","Boston",0,0
"688",88.9,80.3,"Bus Washington St @ Euston St","Boston",0,0
"689",145.5,131.8,"Bus Washington St @ Commonwealth Ave","Boston",0,0
"690",155.6,162.6,"Bus Washington St @ Corey Rd","Boston",0,0
"691",11.6,12.2,"Bus Wahington St @ Evans Rd","Brookline",0,0
"692",28.4,26.7,"Bus Washington St @ Beacon St","Brookline",0,0
"693",49.2,50.7,"Bus 684 Washington St","Brookline",0,0
"694",31.1,43.1,"Bus Washington St @ Winthrop Path","Brookline",0,0
"695",11.9,16.3,"Bus Washington St @ Gardner Rd","Brookline",0,0
"696",11.2,18.5,"Bus Washington St @ Gardner Path","Brookline",0,0
"697",8.5,8.5,"Bus Washington St @ Greenough Circle","Brookline",0,0
"698",12.8,15.6,"Bus Washington St @ Cypress St","Brookline",0,0
"699",17.1,24.7,"Bus Washington St @ Harvard St","Brookline",0,0
"700",38.6,42,"Bus Washington St @ Harvard St","Brookline",0,0
"701",24.5,24.9,"Bus Washington St @ School St","Brookline",0,0
"702",11.8,6.2,"Bus Washington St opp Greenough St","Brookline",0,0
"703",4,3.7,"Bus Washington St @ Griggs Rd","Brookline",0,0
"704",4.5,4,"Bus Washington St opp Gardner Rd","Brookline",0,0
"705",3.6,5.2,"Bus Washington St @ Fairbanks St","Brookline",0,0
"706",16.1,26.2,"Bus Washington St @ Beacon St","Brookline",0,0
"707",3.4,6.1,"Bus Washington St @ Bartlett St","Brookline",0,0
"708",22.8,25,"Bus Washington St @ Corey Rd","Boston",0,0
"709",15.2,14,"Bus Washington St @ Commonwealth Ave","Boston",0,0
"710",12.7,14.7,"Bus Washington St opp Euston Rd","Boston",0,0
"711",6.5,6.8,"Bus Washington St @ Monastery Rd","Boston",0,0
"712",0.8,0,"Bus Washington St opp Snow St","Boston",0,0
"713",2.1,0.8,"Bus Washington St opp Shepard St","Boston",0,0
"714",8.7,3.1,"Bus 7 Winship St","Boston",0,0
"715",525.1,562.1,"Bus Harvard Ave @ Commonwealth Ave","Boston",0.1,0.1
"716",63.4,81.7,"Bus Harvard St @ Coolidge St","Brookline",0,0
"717",57.4,62.4,"Bus Harvard St @ Shailer St","Brookline",0,0
"718",281.9,324.3,"Bus Harvard St @ Beacon St","Brookline",0,0
"719",74.1,87.8,"Bus Harvard St @ Marion St","Brookline",0,0
"720",75.5,69.9,"Bus Harvard St @ Harris St","Brookline",0,0
"721",67.9,75,"Bus Harvard St @ School St","Brookline",0,0
"722",108.3,128.4,"Bus Harvard St @ Washington St","Brookline",0,0
"723",90.7,107.6,"Bus Huntington Ave @ S Huntington Ave","Boston",0,0
"724",367.1,381.8,"Bus Huntington Ave @ Parker Hill Ave","Boston",0,0
"725",310.6,363.1,"Bus Huntington Ave opp Fenwood Rd","Boston",0,0
"726",424.9,430.6,"Bus Tremont St opp Wigglesworth St","Boston",0,0
"727",46.5,51.7,"Bus Tremont St @ Saint Alphonsus St","Boston",0,0
"728",14.3,23.6,"Bus Tremont St @ Sewall St","Boston",0,0
"729",167,187.7,"Bus Tremont St @ Columbus Ave","Boston",0,0
"730",88.6,86.8,"Bus Humboldt Ave @ Seaver St","Boston",0,0
"731",39.5,39.5,"Bus Humboldt Ave @ Hutchings St","Boston",0,0
"732",62.8,64.6,"Bus Humboldt Ave @ Homestead St","Boston",0,0
"733",99.5,94.3,"Bus Humboldt Ave @ Crawford St","Boston",0,0
"734",53.9,60.9,"Bus Humboldt Ave @ Waumbeck St","Boston",0,0
"735",66.6,55.6,"Bus Humboldt Ave @ Wyoming St","Boston",0,0
"736",74.1,79.8,"Bus Humboldt Ave @ Townsend St","Boston",0,0
"737",59.9,46.6,"Bus Humboldt Ave @ Humboldt Ct","Boston",0,0
"738",40.4,38.3,"Bus Humboldt Ave @ ML King Blvd","Boston",0,0
"739",36.8,37.2,"Bus Walnut Ave @ Dale St","Boston",0,0
"740",37,28.3,"Bus Walnut Ave @ Rockland St","Boston",0,0
"741",19.2,17.9,"Bus Walnut Ave @ St Richard St","Boston",0,0
"742",10.5,12.2,"Bus Walnut Ave @ Circuit St","Boston",0,0
"743",12.4,12,"Bus Walnut Ave @ Rockland St","Boston",0,0
"744",20.8,22.8,"Bus Walnut Ave @ Humboldt Ave","Boston",0,0
"745",40.1,42.6,"Bus Humboldt Ave @ ML King Blvd","Boston",0,0
"746",19.9,18.5,"Bus Humboldt Ave @ Munroe St","Boston",0,0
"747",188,304.2,"Bus Humboldt Ave @ Townsend St","Boston",0,0
"748",51.3,53.8,"Bus Humboldt Ave @ Waumbeck St","Boston",0,0
"749",38.8,41.9,"Bus Humboldt Ave @ Crawford St","Boston",0,0
"750",48.4,58.2,"Bus Humboldt Ave @ Homestead St","Boston",0,0
"751",22.8,15.9,"Bus Humboldt Ave @ Hutchings St","Boston",0,0
"752",41.8,44.5,"Bus Humboldt Ave @ Seaver St","Boston",0,0
"753",742.2,809,"Bus Tremont St opp Roxbury Crossing Sta","Boston",0.1,0.1
"754",83.6,86.5,"Bus Tremont St @ Saint Alphonsus St","Boston",0,0
"755",234,224.7,"Bus Tremont St @ Huntington Ave","Boston",0,0
"756",936.3,991.4,"Bus Huntington Ave @ Fenwood Rd","Boston",0.1,0.1
"757",277.6,302.6,"Bus 835 Huntington Ave opp Parker Hill Ave","Boston",0,0
"758",266.4,288.6,"Bus Huntington Ave @ Riverway","Boston",0,0
"759",149.9,210.1,"Bus Harvard St @ Kent St","Brookline",0,0
